customer_id,total_spend,avg_spend,total_bookings,avg_rating,total_cancellation,recency_days,churn,churn_probability
3783,1568,522.6666667,3,4.9,0,84,0,0.02
3784,507,253.5,2,4.25,0,96,1,1
3785,1139,379.6666667,3,3.05,0,5,0,0
3786,1168,389.3333333,3,3.866666667,0,21,0,0.01
3787,0,,0,2.9,0,200,1,1
3788,900,900,1,2.7,0,143,1,1
3789,0,,0,2.8,0,13,0,0
3790,527,263.5,2,3.7,0,213,1,1
3791,110,110,1,3.966666667,0,34,0,0.02
3792,359,359,1,3.5,0,303,1,1
3793,299,299,1,3.4,0,126,1,1
3795,1699,1699,1,3.1,0,188,1,1
3796,577,288.5,2,3.525,0,89,0,0
3797,2098,1049,2,3.65,0,105,1,1
3798,1343,447.6666667,3,3.8,0,167,1,1
3799,2837,709.25,4,3.36,0,25,0,0
3800,8310,2077.5,4,3.5,0,98,1,0.97
3801,129,129,1,3.366666667,0,36,0,0
3802,1099,1099,1,4.4,0,243,1,1
3803,59,59,1,2.5,0,333,1,1
3804,288,144,2,4.6,0,154,1,1
3805,4287,1071.75,4,3.1,0,56,0,0.01
3806,947,315.6666667,3,2.866666667,0,16,0,0
3808,647,161.75,4,3.666666667,0,9,0,0.01
3809,139,139,1,2.966666667,0,47,0,0.01
3810,448,224,2,3.275,0,29,0,0
3811,6578,2192.666667,3,3.4,0,61,0,0
3813,50,50,1,3.2,0,310,1,1
3814,6119,3059.5,2,3.675,0,38,0,0
3815,999,999,1,3.4,0,317,1,1
3816,0,,0,4.3,0,278,1,1
3817,350,350,1,3.966666667,0,240,1,1
3818,799,799,1,3.3,0,121,1,1
3819,1119,559.5,2,2.8,0,84,0,0.01
3821,768,384,2,4.05,0,59,0,0
3822,119,119,1,2.7,0,79,0,0
3823,1373,457.6666667,3,4.2,0,170,1,1
3824,119,119,1,3.65,0,42,0,0
3825,99,99,1,3.1,0,309,1,1
3826,3206,1603,2,3.2,0,269,1,0.99
3827,1500,1500,1,4,0,259,1,1
3828,1318,329.5,4,3.8,0,224,1,1
3829,269,269,1,2.5,0,245,1,0.99
3830,148,148,1,3.2,0,359,1,1
3831,408,204,2,3.866666667,0,9,0,0
3832,3457,691.4,5,3.88,0,87,0,0
3834,0,,0,2.8,0,278,1,1
3836,649,649,1,4.6,0,100,1,1
3837,6796,1699,4,3.78,0,46,0,0
3838,1500,1500,1,4.4,0,74,0,0.01
3839,349,349,1,4.25,0,211,1,1
3840,150,150,1,2.6,0,273,1,0.98
3841,697,232.3333333,3,3.85,0,259,1,1
3842,1099,549.5,2,3.65,0,201,1,1
3843,1500,1500,1,4.7,0,108,1,1
3844,6199,3099.5,2,2.766666667,0,175,1,1
3845,7639,3819.5,2,4.533333333,0,144,1,0.97
3846,910,910,1,4,0,265,1,1
3847,100,100,1,3.6,0,21,0,0
3848,868,289.3333333,3,3.4,0,156,1,0.97
3849,9878,2469.5,4,3.22,0,146,1,0.96
3850,558,279,2,4.1,0,92,1,0.98
3851,0,,0,3.65,0,77,0,0
3852,6808,3404,2,4.166666667,0,136,1,1
3853,907,181.4,5,4.06,0,29,0,0
3854,647,323.5,2,4.033333333,0,54,0,0.01
3856,129,129,1,3.6,0,19,0,0
3857,4849,2424.5,2,3.65,0,157,1,1
3859,0,,0,3.7,0,119,1,1
3861,427,142.3333333,3,3.966666667,0,17,0,0.01
3862,1699,1699,1,4.2,0,135,1,1
3863,2617,654.25,4,3.75,0,6,0,0
3864,229,114.5,2,3.35,0,35,0,0
3866,78,78,1,2.966666667,0,215,1,1
3867,1610,805,2,4.45,0,1,0,0.01
3868,0,,0,4.5,0,278,1,1
3869,2099,1049.5,2,4.35,0,5,0,0
3870,848,424,2,4.2,0,57,0,0.01
3871,119,119,1,3.7,0,3,0,0
3872,736,184,4,3.375,0,20,0,0
3873,0,,0,3.7,0,28,0,0
3874,6000,6000,1,4.3,0,35,0,0
3875,2281,570.25,4,3.1,0,199,1,0.97
3876,100,100,1,3.4,0,173,1,1
3877,0,,0,4.8,0,170,1,1
3878,1599,799.5,2,3.866666667,0,87,0,0
3879,0,,0,3.7,0,219,1,1
3880,623,207.6666667,3,4.166666667,0,245,1,1
3881,148,148,1,3.6,0,32,0,0.01
3883,1936,645.3333333,3,2.8,0,35,0,0.01
3884,1117,279.25,4,3.5,0,75,0,0
3885,5699,2849.5,2,3.45,0,12,0,0
3886,1999,1999,1,2.5,0,319,1,0.98
3888,0,,0,4,0,205,1,1
3889,919,459.5,2,3.6,0,45,0,0
3890,798,399,2,4.1,0,328,1,1
3891,1849,924.5,2,3.975,0,67,0,0
3892,468,234,2,4.55,0,18,0,0
3893,698,349,2,3,0,188,1,1
3894,227,113.5,2,3.9,0,69,0,0.01
3895,808,202,4,3.875,0,151,1,1
3896,3697,739.4,5,3.64,0,0,0,0
3897,0,,0,3.4,0,123,1,1
3898,50,50,1,2.5,0,161,1,1
3899,1500,1500,1,4.3,0,245,1,1
3900,6000,6000,1,3.35,0,136,1,0.98
3901,217,108.5,2,3.933333333,0,23,0,0.01
3902,288,144,2,4.1,0,199,1,0.99
3903,419,419,1,2.733333333,0,19,0,0.02
3904,2237,745.6666667,3,3.225,0,157,1,1
3905,675,337.5,2,3.15,0,28,0,0
3906,687,229,3,3.766666667,0,94,1,0.99
3907,0,,0,3.85,0,155,1,1
3908,799,799,1,3.6,0,30,0,0
3909,0,,0,4.1,0,8,0,0
3910,50,50,1,3.85,0,57,0,0
3911,249,249,1,3.4,0,201,1,1
3912,4347,1086.75,4,3.575,0,128,1,1
3913,179,179,1,4.025,0,61,0,0.01
3914,2256,564,4,3.75,0,46,0,0
3915,75,75,1,3.566666667,0,71,0,0
3916,350,350,1,4.2,0,306,1,1
3918,9199,4599.5,2,4.15,0,115,1,0.99
3919,1444,481.3333333,3,4.866666667,0,51,0,0
3920,356,356,1,3.25,0,103,1,0.99
3923,0,,0,2.95,0,219,1,1
3924,475,237.5,2,4.05,0,23,0,0
3925,0,,0,3.5,0,157,1,1
3926,59,59,1,3.7,0,109,1,1
3927,399,399,1,4.6,0,83,0,0.03
3928,896,179.2,5,3.933333333,0,67,0,0
3929,0,,0,3.5,0,289,1,1
3930,1098,549,2,3.05,0,56,0,0
3931,2236,559,4,3.775,0,9,0,0
3933,418,209,2,3.7,0,8,0,0
3934,159,159,1,4,0,5,0,0
3935,1128,282,4,3.625,0,9,0,0
3936,159,79.5,2,4.133333333,0,6,0,0.01
3937,900,900,1,3.8,0,190,1,1
3938,1779,889.5,2,3.825,0,27,0,0
3939,748,374,2,4,0,43,0,0.01
3940,449,449,1,3.866666667,0,47,0,0
3941,100,100,1,4.5,0,148,1,1
3942,1718,859,2,3.7,0,30,0,0
3944,139,139,1,3.1,0,339,1,1
3945,1299,649.5,2,3.266666667,0,96,1,1
3946,13265,2210.833333,6,3.9,0,65,0,0.03
3947,757,189.25,4,3.6,0,22,0,0.01
3949,486,162,3,3.725,0,28,0,0
3950,497,165.6666667,3,4.025,0,41,0,0
3951,0,,0,3.55,0,74,0,0
3952,59,59,1,2.8,0,115,1,1
3953,1998,666,3,3.266666667,0,212,1,1
3956,419,209.5,2,4.2,0,36,0,0.01
3958,674,224.6666667,3,3.6,0,1,0,0
3959,419,419,1,3.375,0,3,0,0
3960,550,550,1,3.05,0,196,1,0.98
3961,3500,3500,1,3.266666667,0,143,1,1
3962,958,479,2,4.25,0,36,0,0
3963,1010,505,2,3.4,0,146,1,1
3964,6697,1339.4,5,3.433333333,0,12,0,0.01
3965,2689,1344.5,2,3.866666667,0,82,0,0.01
3966,210,105,2,4.1,0,26,0,0.01
3967,1668,834,2,4.45,0,23,0,0
3968,0,,0,4.2,0,175,1,1
3969,0,,0,4.6,0,298,1,1
3971,887,295.6666667,3,4.666666667,0,21,0,0.01
3972,169,84.5,2,4.325,0,65,0,0.01
3973,809,269.6666667,3,4.275,0,13,0,0
3974,0,,0,3.3,0,316,1,1
3975,1447,482.3333333,3,3.4,0,2,0,0
3976,1808,904,2,4.2,0,293,1,1
3977,4639,2319.5,2,3.9,0,18,0,0
3978,410,136.6666667,3,4.466666667,0,247,1,0.97
3979,1245,311.25,4,2.925,0,45,0,0
3980,459,459,1,4,0,29,0,0
3981,698,349,2,3.1,0,94,1,0.99
3982,9200,9200,1,2.8,0,316,1,0.97
3983,16948,3389.6,5,3.82,0,48,0,0.02
3984,106,106,1,3.8,0,223,1,1
3985,5897,1474.25,4,3.575,0,74,0,0.02
3986,1299,1299,1,4.5,0,146,1,1
3987,6945,1736.25,4,4.225,0,43,0,0.01
3988,258,129,2,3.15,0,200,1,1
3989,1499,1499,1,3.8,0,119,1,1
3990,519,173,3,4,0,5,0,0
3992,599,599,1,3.2,0,364,1,1
3993,50,50,1,3.866666667,0,29,0,0
3994,1517,505.6666667,3,3.8,0,34,0,0
3995,239,239,1,4.15,0,273,1,0.99
3996,0,,0,3.15,0,74,0,0
3998,1115,371.6666667,3,3.2,0,80,0,0
3999,0,,0,4.7,0,291,1,1
4000,0,,0,3.1,0,28,0,0
4001,300,300,1,4.6,0,38,0,0
4002,179,179,1,3.5,0,330,1,1
4003,229,114.5,2,3.866666667,0,94,1,0.99
4004,1587,793.5,2,4.45,0,282,1,1
4005,1730,576.6666667,3,3.98,0,40,0,0
4006,1799,1799,1,4.25,0,10,0,0.01
4008,900,900,1,4.9,0,13,0,0
4009,119,119,1,3.333333333,0,58,0,0
4010,227,113.5,2,3.25,0,70,0,0.01
4012,99,99,1,2.6,0,150,1,1
4013,119,119,1,3.6,0,318,1,1
4015,139,139,1,3,0,3,0,0.01
4016,59,59,1,3.7,0,17,0,0.01
4017,269,269,1,3.7,0,333,1,1
4018,378,189,2,4.5,0,133,1,1
4019,1368,684,2,4.25,0,139,1,1
4020,150,150,1,3.6,0,62,0,0.02
4021,2097,699,3,4.325,0,63,0,0
4022,449,449,1,3,0,20,0,0
4023,119,119,1,4.05,0,102,1,0.99
4025,850,425,2,3.1,0,105,1,1
4026,150,150,1,3,0,327,1,1
4027,1499,1499,1,5,0,147,1,1
4028,668,334,2,4.175,0,121,1,1
4029,1847,615.6666667,3,3.066666667,0,2,0,0
4030,678,226,3,3.433333333,0,114,1,1
4031,6675,2225,3,3.933333333,0,94,1,0.99
4032,0,,0,4.7,0,43,0,0
4033,1200,1200,1,4.266666667,0,181,1,1
4034,0,,0,3.2,0,93,1,1
4035,50,50,1,3.4,0,178,1,1
4036,1618,809,2,3.65,0,202,1,1
4037,768,384,2,3.7,0,38,0,0
4039,0,,0,4.2,0,69,0,0
4040,1397,465.6666667,3,3.766666667,0,189,1,1
4041,269,134.5,2,3.8,0,85,0,0
4042,3500,3500,1,4,0,28,0,0
4044,550,550,1,3.9,0,67,0,0
4045,550,550,1,2.6,0,60,0,0
4046,1018,339.3333333,3,3.666666667,0,238,1,0.98
4047,599,599,1,2.8,0,248,1,1
4048,69,69,1,4.7,0,28,0,0.01
4049,2009,1004.5,2,3.8,0,61,0,0
4050,148,148,1,3,0,2,0,0.01
4051,848,424,2,3.9,0,181,1,1
4052,778,389,2,3.533333333,0,3,0,0
4054,2354,784.6666667,3,3.533333333,0,18,0,0
4055,349,174.5,2,4.266666667,0,31,0,0.02
4056,4119,2059.5,2,3.7,0,154,1,0.99
4057,0,,0,4.2,0,7,0,0
4058,1777,592.3333333,3,3.5,0,125,1,1
4059,548,182.6666667,3,3.7,0,4,0,0
4060,800,400,2,3.6,0,320,1,0.99
4061,109,54.5,2,3.1,0,31,0,0
4062,3067,1022.333333,3,2.733333333,0,126,1,0.98
4063,800,800,1,3.7,0,143,1,1
4064,679,339.5,2,3.55,0,48,0,0
4065,688,344,2,3.8,0,7,0,0
4066,9000,4500,2,3.5,0,160,1,0.99
4067,1799,1799,1,2.9,0,283,1,1
4068,598,299,2,3.633333333,0,106,1,1
4069,559,279.5,2,4.433333333,0,210,1,1
4070,1818,909,2,3.55,0,19,0,0
4071,1199,1199,1,3.2,0,327,1,1
4072,2607,434.5,6,3.7,0,10,0,0
4073,149,149,1,3.85,0,67,0,0
4074,0,,0,3.95,0,80,0,0
4075,628,314,2,2.9,0,159,1,1
4076,1199,1199,1,4.2,0,42,0,0.02
4078,110,110,1,4.3,0,94,1,0.99
4079,168,168,1,2.9,0,14,0,0.01
4080,649,649,1,4.9,0,55,0,0
4081,920,184,5,3.5,0,8,0,0
4082,1199,1199,1,3.7,0,190,1,1
4083,5854,1463.5,4,4.325,0,157,1,0.99
4084,149,149,1,3.75,0,125,1,1
4085,157,157,1,3.6,0,238,1,1
4086,100,100,1,4,0,219,1,1
4087,1319,659.5,2,3.733333333,0,31,0,0
4088,1264,632,2,3.766666667,0,149,1,1
4089,419,419,1,3.85,0,36,0,0
4090,399,199.5,2,4,0,65,0,0.01
4091,3308,1654,2,3.4,0,97,1,1
4092,0,,0,4.45,0,71,0,0
4093,1399,466.3333333,3,4.033333333,0,40,0,0
4094,900,900,1,3.65,0,61,0,0
4096,2517,629.25,4,3.76,0,111,1,1
4097,458,229,2,3.8,0,184,1,1
4099,449,449,1,3.2,0,197,1,0.99
4100,608,304,2,4.6,0,8,0,0
4101,279,279,1,5,0,212,1,1
4102,0,,0,3.4,0,316,1,1
4103,0,,0,3.2,0,77,0,0
4104,913,304.3333333,3,3.025,0,48,0,0.01
4106,599,599,1,4.8,0,32,0,0
4108,1899,1899,1,4.3,0,176,1,1
4109,78,78,1,3.766666667,0,54,0,0
4110,2288,457.6,5,3.414285714,0,44,0,0
4111,950,316.6666667,3,3.6,0,80,0,0
4112,1290,645,2,3.4,0,174,1,1
4113,0,,0,2.7,0,215,1,1
4115,2377,792.3333333,3,3.766666667,0,72,0,0
4116,1588,794,2,3.85,0,102,1,1
4117,1699,1699,1,3.766666667,0,80,0,0
4118,1325,441.6666667,3,3.7,0,38,0,0
4119,697,232.3333333,3,3.466666667,0,18,0,0
4120,1658,552.6666667,3,4.35,0,91,1,0.95
4121,279,279,1,3.4,0,44,0,0
4122,668,334,2,4.3,0,162,1,1
4124,2827,942.3333333,3,3.666666667,0,33,0,0
4125,299,299,1,3.3,0,301,1,1
4129,1898,949,2,3.15,0,306,1,0.99
4130,232,116,2,3.766666667,0,23,0,0
4131,189,189,1,3.4,0,249,1,1
4134,2236,559,4,4.15,0,22,0,0
4135,1098,549,2,3.85,0,297,1,1
4136,329,164.5,2,3.2,0,220,1,0.99
4137,279,279,1,4.5,0,88,0,0.02
4138,110,110,1,3.5,0,177,1,1
4140,1769,884.5,2,3.033333333,0,122,1,0.99
4141,599,599,1,3.55,0,14,0,0
4143,59,59,1,2.95,0,136,1,1
4144,1585,317,5,3.614285714,0,59,0,0.01
4145,1375,458.3333333,3,3.566666667,0,47,0,0
4146,289,144.5,2,2.65,0,166,1,1
4147,1138,379.3333333,3,3,0,31,0,0
4148,0,,0,2.9,0,341,1,1
4149,968,484,2,3.35,0,254,1,1
4150,119,119,1,3.65,0,130,1,1
4151,4500,4500,1,3.1,0,215,1,1
4152,269,269,1,3.266666667,0,73,0,0.01
4153,150,150,1,4.9,0,304,1,1
4155,878,292.6666667,3,4.075,0,149,1,1
4156,2986,746.5,4,3.775,0,83,0,0
4157,1268,317,4,3.8,0,103,1,1
4158,419,419,1,3.75,0,229,1,1
4159,419,419,1,3.4,0,77,0,0
4160,1648,824,2,4.5,0,188,1,0.99
4161,80,80,1,2.85,0,8,0,0
4162,649,649,1,4,0,63,0,0.01
4163,999,999,1,2.9,0,76,0,0
4164,878,439,2,3.866666667,0,149,1,1
4166,899,899,1,2.9,0,360,1,1
4167,770,256.6666667,3,3.9,0,144,1,1
4168,289,144.5,2,2.85,0,9,0,0.01
4169,79,79,1,4.9,0,194,1,1
4170,2407,481.4,5,3.8,0,33,0,0
4171,4500,4500,1,3.4,0,168,1,1
4172,89,89,1,4.2,0,226,1,1
4173,7209,1802.25,4,3.866666667,0,20,0,0
4174,1939,969.5,2,3.95,0,26,0,0
4175,1167,233.4,5,4,0,32,0,0
4176,119,119,1,2.5,0,274,1,1
4177,418,139.3333333,3,4.333333333,0,89,0,0.02
4178,1227,409,3,2.866666667,0,282,1,0.97
4179,562,281,2,4,0,88,0,0.01
4180,10750,3583.333333,3,3.925,0,104,1,1
4182,1999,1999,1,3.3,0,58,0,0
4183,6900,2300,3,3.575,0,119,1,1
4184,749,749,1,3.9,0,211,1,1
4186,279,279,1,3.65,0,117,1,1
4187,129,129,1,3.6,0,81,0,0.01
4188,678,339,2,4.025,0,56,0,0.01
4189,100,100,1,4.75,0,152,1,1
4190,1628,542.6666667,3,3.625,0,52,0,0.01
4191,2947,589.4,5,3.866666667,0,72,0,0
4192,749,749,1,3.2,0,254,1,1
4193,499,499,1,4.4,0,182,1,1
4195,797,265.6666667,3,4.025,0,17,0,0.01
4196,119,119,1,4.9,0,96,1,1
4197,69,69,1,3.8,0,176,1,1
4198,7556,1511.2,5,3.62,0,8,0,0
4199,6787,2262.333333,3,3.966666667,0,33,0,0
4200,1899,1899,1,3.6,0,69,0,0
4201,1968,656,3,4.066666667,0,94,1,0.99
4202,4800,2400,2,3.4,0,46,0,0
4203,449,449,1,3.7,0,99,1,1
4204,419,419,1,4.5,0,313,1,1
4205,538,269,2,4.75,0,270,1,0.99
4208,205,102.5,2,3.7,0,338,1,1
4209,449,449,1,3.4,0,237,1,1
4211,429,429,1,3.4,0,203,1,0.99
4212,438,219,2,3.625,0,72,0,0
4213,100,100,1,3.7,0,59,0,0
4214,119,119,1,4.25,0,73,0,0
4215,799,799,1,3.966666667,0,185,1,1
4216,2147,536.75,4,4.1,0,86,0,0.03
4217,498,249,2,2.933333333,0,200,1,0.99
4218,1678,335.6,5,3.74,0,28,0,0
4219,427,142.3333333,3,4.2,0,60,0,0.01
4220,329,329,1,4.15,0,161,1,1
4221,0,,0,2.5,0,213,1,1
4222,3739,1869.5,2,3.8,0,90,0,0.03
4223,500,500,1,4.6,0,3,0,0
4224,2154,538.5,4,3.625,0,161,1,1
4225,625,208.3333333,3,3.966666667,0,57,0,0
4226,4099,2049.5,2,4.25,0,100,1,1
4227,1427,475.6666667,3,3.125,0,22,0,0
4228,378,189,2,4.05,0,14,0,0
4229,338,169,2,3.65,0,101,1,0.99
4230,1359,679.5,2,4.35,0,199,1,1
4231,327,327,1,2.9,0,11,0,0
4232,1647,823.5,2,3.833333333,0,20,0,0
4233,0,,0,4.05,0,16,0,0
4234,7849,1962.25,4,3.58,0,34,0,0
4235,449,149.6666667,3,3.25,0,272,1,0.99
4236,4050,1350,3,3.766666667,0,43,0,0
4237,1248,624,2,4.65,0,10,0,0
4238,326,163,2,4.25,0,341,1,1
4239,2708,1354,2,4,0,155,1,1
4240,249,249,1,4.6,0,18,0,0
4241,449,449,1,4.7,0,253,1,1
4242,2500,2500,1,2.7,0,139,1,1
4243,549,274.5,2,3.4,0,67,0,0
4244,388,194,2,4.55,0,14,0,0
4246,418,209,2,3.375,0,25,0,0
4247,549,549,1,3.85,0,108,1,1
4249,1133,283.25,4,4.083333333,0,11,0,0
4250,499,499,1,4.1,0,47,0,0
4251,50,50,1,3.325,0,70,0,0
4252,4097,2048.5,2,4.15,0,10,0,0.02
4253,1808,904,2,4.75,0,234,1,0.99
4254,109,109,1,4.1,0,110,1,1
4255,869,434.5,2,4.233333333,0,7,0,0
4256,768,256,3,3.7,0,83,0,0
4257,356,356,1,3.5,0,292,1,0.99
4258,469,234.5,2,3.466666667,0,49,0,0
4259,923,307.6666667,3,3.975,0,142,1,0.99
4261,1924,641.3333333,3,3.15,0,42,0,0.01
4262,407,101.75,4,3.1,0,86,0,0
4264,329,329,1,3,0,5,0,0
4265,110,110,1,4.05,0,294,1,1
4266,598,199.3333333,3,3.8,0,24,0,0
4267,658,219.3333333,3,3.2,0,129,1,1
4268,0,,0,4,0,194,1,1
4269,1999,1999,1,3.9,0,180,1,1
4270,0,,0,4.6,0,297,1,1
4271,139,139,1,4,0,48,0,0
4272,5418,1083.6,5,3.88,0,22,0,0.01
4273,643,214.3333333,3,4.133333333,0,54,0,0.01
4274,219,219,1,2.85,0,71,0,0.01
4275,1268,422.6666667,3,3.8,0,21,0,0
4276,1508,1508,1,4.1,0,240,1,1
4277,768,384,2,4.25,0,159,1,1
4278,2969,989.6666667,3,3.44,0,122,1,0.99
4280,0,,0,3.6,0,89,0,0
4281,609,304.5,2,4.1,0,12,0,0
4282,2507,1253.5,2,4.35,0,31,0,0
4283,299,299,1,3.3,0,215,1,1
4284,239,239,1,3.25,0,258,1,1
4285,1127,375.6666667,3,4.3,0,112,1,1
4286,814,407,2,3.7,0,49,0,0
4287,7779,3889.5,2,3.85,0,78,0,0.01
4288,1258,629,2,3.9,0,164,1,1
4289,2108,702.6666667,3,3.875,0,26,0,0
4291,204,68,3,3.033333333,0,41,0,0.02
4292,5299,2649.5,2,4.333333333,0,93,1,1
4293,750,750,1,3.8,0,110,1,1
4294,4547,1136.75,4,3.7,0,84,0,0
4296,900,450,2,4.225,0,69,0,0
4297,288,144,2,3.9,0,130,1,0.99
4298,277,138.5,2,3.7,0,330,1,1
4299,905,452.5,2,2.7,0,279,1,1
4300,1054,263.5,4,3.625,0,25,0,0
4301,1108,554,2,3.2,0,86,0,0
4302,1198,599,2,4.366666667,0,28,0,0
4303,0,,0,3.5,0,1,0,0.01
4304,937,312.3333333,3,3.54,0,67,0,0
4306,4739,2369.5,2,3.866666667,0,99,1,1
4308,8417,1683.4,5,3.557142857,0,6,0,0
4310,617,205.6666667,3,4.633333333,0,1,0,0
4311,868,434,2,3.25,0,141,1,1
4312,2300,1150,2,4.2,0,320,1,1
4313,1658,552.6666667,3,4.5,0,70,0,0
4314,6429,3214.5,2,3.55,0,184,1,1
4315,239,119.5,2,3.85,0,180,1,0.99
4317,0,,0,4.6,0,117,1,1
4318,469,234.5,2,3.933333333,0,105,1,1
4319,274,137,2,2.85,0,104,1,1
4321,99,99,1,3.9,0,303,1,1
4322,2078,692.6666667,3,3.3,0,97,1,1
4323,0,,0,3.933333333,0,61,0,0
4324,1377,459,3,3.433333333,0,99,1,1
4325,668,334,2,3.4,0,30,0,0
4326,1199,1199,1,3.3,0,285,1,1
4327,199,199,1,3.6,0,40,0,0
4328,119,119,1,2.8,0,151,1,0.99
4329,69,69,1,3.65,0,118,1,1
4330,358,179,2,3.15,0,23,0,0.01
4331,7656,1914,4,3.9,0,40,0,0.01
4332,298,149,2,4.25,0,259,1,0.99
4333,66,66,1,4.8,0,124,1,0.98
4334,100,100,1,4.5,0,202,1,1
4335,838,279.3333333,3,3.925,0,28,0,0
4336,7500,7500,1,3.8,0,10,0,0
4338,715,715,1,4.8,0,125,1,0.99
4339,369,123,3,3.266666667,0,165,1,0.99
4340,0,,0,4.4,0,289,1,1
4341,188,94,2,3.05,0,235,1,0.99
4342,695,231.6666667,3,3.2,0,6,0,0
4343,219,219,1,4.4,0,92,1,0.99
4344,2199,1099.5,2,4.3,0,35,0,0
4345,1499,1499,1,3.1,0,337,1,1
4346,199,199,1,5,0,92,1,0.95
4347,338,169,2,3.35,0,16,0,0
4348,79,79,1,3.933333333,0,4,0,0
4349,150,150,1,3.5,0,74,0,0.01
4350,1768,589.3333333,3,3.65,0,117,1,1
4351,248,124,2,4.35,0,68,0,0
4353,3559,1779.5,2,4.066666667,0,176,1,1
4354,1117,223.4,5,4.18,0,67,0,0
4355,509,509,1,3.3,0,134,1,1
4356,658,219.3333333,3,4.266666667,0,183,1,1
4357,0,,0,3.9,0,28,0,0
4358,219,109.5,2,4.066666667,0,4,0,0.01
4359,2036,509,4,3.22,0,78,0,0
4360,159,159,1,4.1,0,130,1,0.99
4361,477,238.5,2,3.35,0,160,1,1
4362,249,249,1,3.2,0,201,1,0.99
4363,1799,899.5,2,3.433333333,0,138,1,1
4364,749,749,1,3.65,0,269,1,1
4365,0,,0,3.95,0,29,0,0
4366,2355,1177.5,2,3.2,0,86,0,0
4367,1049,524.5,2,3.8,0,189,1,1
4368,1699,1699,1,3.6,0,55,0,0
4369,688,344,2,3.95,0,115,1,1
4370,459,459,1,2.7,0,116,1,1
4371,909,303,3,3.633333333,0,49,0,0.01
4372,4599,2299.5,2,4,0,34,0,0
4373,848,212,4,3.58,0,45,0,0
4374,9488,2372,4,3.55,0,79,0,0
4375,199,199,1,2.6,0,177,1,0.99
4376,499,499,1,4.3,0,45,0,0
4377,1750,875,2,3.066666667,0,204,1,0.99
4380,15050,5016.666667,3,4,0,179,1,1
4382,0,,0,2.65,0,23,0,0
4383,110,110,1,4.8,0,122,1,1
4384,199,199,1,3.875,0,3,0,0
4385,4318,1439.333333,3,3.766666667,0,50,0,0
4386,0,,0,3.05,0,122,1,1
4387,2943,735.75,4,3.525,0,180,1,1
4388,589,196.3333333,3,4.466666667,0,283,1,1
4389,399,399,1,4.1,0,91,1,0.99
4390,2147,1073.5,2,3,0,65,0,0
4391,1500,1500,1,3.266666667,0,43,0,0
4393,910,910,1,3.8,0,99,1,1
4394,999,999,1,3,0,130,1,0.99
4395,619,309.5,2,4.05,0,218,1,1
4397,519,259.5,2,4.166666667,0,221,1,1
4398,11277,2819.25,4,3.52,0,21,0,0
4400,210,210,1,2.9,0,347,1,1
4401,249,249,1,3,0,110,1,0.99
4402,9349,4674.5,2,3.3,0,251,1,1
4403,708,708,1,3,0,83,0,0.04
4406,378,189,2,3.85,0,181,1,1
4407,189,189,1,4.9,0,109,1,1
4408,518,259,2,4.066666667,0,35,0,0.01
4409,2500,2500,1,4.9,0,43,0,0
4410,4500,4500,1,3.2,0,21,0,0
4411,189,189,1,3.9,0,254,1,1
4413,139,139,1,3.5,0,102,1,0.99
4414,1145,381.6666667,3,3.933333333,0,32,0,0
4415,697,232.3333333,3,2.933333333,0,42,0,0
4416,1008,252,4,3.7,0,39,0,0
4417,1199,1199,1,3.85,0,85,0,0.01
4419,1000,500,2,3.1,0,91,1,0.99
4420,1293,431,3,3.625,0,4,0,0
4421,347,115.6666667,3,3.475,0,97,1,0.99
4422,0,,0,2.7,0,252,1,1
4423,2048,682.6666667,3,3.72,0,39,0,0
4425,1279,426.3333333,3,3.4,0,5,0,0
4426,7583,1895.75,4,3.216666667,0,12,0,0
4427,1269,634.5,2,4.5,0,139,1,1
4429,100,100,1,2.85,0,163,1,1
4430,348,116,3,3.7,0,86,0,0.03
4431,7669,3834.5,2,4.066666667,0,177,1,1
4432,2348,1174,2,4.15,0,107,1,1
4433,199,199,1,3.7,0,99,1,1
4435,6956,1739,4,4.32,0,18,0,0.01
4436,699,699,1,3.7,0,315,1,1
4438,319,319,1,4.2,0,125,1,1
4439,715,715,1,2.7,0,251,1,1
4440,1809,904.5,2,4.133333333,0,92,1,1
4441,818,409,2,4,0,171,1,1
4442,210,105,2,3.5,0,222,1,0.99
4443,69,69,1,2.9,0,58,0,0
4444,4000,4000,1,3.05,0,8,0,0.01
4445,228,114,2,4.4,0,24,0,0.03
4446,649,649,1,3.75,0,159,1,1
4447,806,201.5,4,4.775,0,94,1,0.96
4448,3008,1002.666667,3,3.65,0,59,0,0
4449,3749,1249.666667,3,3.575,0,9,0,0
4450,5447,2723.5,2,4.1,0,0,0,0.01
4451,408,136,3,3.675,0,83,0,0
4452,768,192,4,3.575,0,195,1,1
4453,2016,504,4,3.357142857,0,85,0,0
4455,199,99.5,2,4.7,0,140,1,0.98
4456,1218,609,2,2.766666667,0,34,0,0
4457,9200,9200,1,3.8,0,67,0,0
4458,0,,0,4.5,0,201,1,1
4459,269,269,1,3.1,0,162,1,1
4460,189,189,1,4.5,0,165,1,1
4461,500,500,1,3.4,0,11,0,0
4462,335,167.5,2,3.8,0,211,1,1
4463,419,419,1,4.8,0,79,0,0.01
4464,359,179.5,2,3.05,0,38,0,0.01
4465,169,169,1,3.733333333,0,41,0,0.01
4466,715,715,1,5,0,106,1,1
